insee,commune_name,total_tiles,total_population,total_households,avg_income_person,mean_poverty_rate,avg_income_person_popweighted,mean_poverty_rate_hhweighted
25315,L'Isle-sur-le-Doubs,1,1704.5,872.0,20770.23,15.71,20770.23,15.71
37065,Chaveignes,7,207.5,90.2,21501.858571428573,19.925714285714285,20770.225493975904,15.40949002217295
55113,Cheppy,2,111.0,47.3,22453.07,9.27,20770.064864864864,11.63031712473573
62489,Lapugnoy,2,1023.5,435.70000000000005,21177.690000000002,10.875,20769.84170493405,12.39565985770025
53233,Saint-Loup-du-Dorat,2,263.0,105.7,21565.815000000002,14.875,20769.04425855513,11.3519394512772
41044,Châtres-sur-Cher,9,633.5,293.8,23040.661111111112,17.845555555555553,20768.780292028412,13.82078284547311
32252,Miélan,8,923.0,492.4,21781.705,16.50375,20768.458618634886,19.72109666937449
26031,La Bâtie-Rolland,2,105.0,43.300000000000004,22501.095,9.07,20768.407428571427,5.542956120092379
17269,Orignolles,3,108.5,52.4,19250.303333333333,12.383333333333335,20767.986682027647,13.168091603053437
16183,Lésignac-Durand,7,90.0,43.800000000000004,21938.494285714285,27.37857142857143,20767.74477777778,24.88831050228311
10180,Joncreuil,1,4.0,1.6,20767.72,0.0,20767.72,0.0
34045,Cabrières,9,543.5,242.3,22559.826666666668,21.283333333333335,20767.458058877648,20.17879488237722
80127,Bouvaincourt-sur-Bresle,2,509.5,210.0,22372.535,9.309999999999999,20767.295574092248,11.903714285714285
42050,La Chapelle-en-Lafaye,1,20.0,7.8,20766.92,5.13,20766.92,5.13
70387,Noidans-le-Ferroux,3,632.0,283.69999999999993,20505.063333333335,15.93,20766.487579113924,14.591015156855835
61237,Lougé-sur-Maire,4,61.0,26.000000000000004,21254.965,15.399999999999999,20766.140327868852,16.15230769230769
76569,Sainte-Colombe,1,129.5,51.0,20765.46,3.92,20765.46,3.92
23025,Bonnat,25,1064.5,513.1,21249.018399999997,16.0312,20765.289821512448,14.772566751120639
11339,Saint-Denis,2,181.0,88.3,20465.019999999997,12.969999999999999,20765.249226519332,19.92917327293318
17077,Cercoux,26,975.0,427.09999999999997,21192.019615384615,20.902307692307694,20765.102815384616,21.02491688129244
62014,Aire-sur-la-Lys,16,6119.5,2762.7,22054.173125,11.903125,20764.890432224856,19.044444927064102
80269,Épaumesnil,1,72.5,30.0,20764.83,20.0,20764.83,20.0
82129,Montgaillard,2,67.0,29.9,20764.46,19.905,20764.469402985073,17.729364548494985
88216,Grandvillers,5,725.5,286.7,21044.106,14.1,20763.999469331495,15.453289152424139
07156,Meyras,4,276.0,137.0,20366.06,17.46,20763.899384057975,20.58406569343066
07248,Saint-Jean-Roure,12,153.0,67.2,20426.503333333334,19.191666666666666,20763.59366013072,18.89800595238095
58142,Limanton,18,185.5,105.0,21333.820555555558,17.076666666666668,20763.432371967654,20.475828571428572
46258,Saint-Cirq-Souillaguet,1,31.0,15.200000000000001,20763.36,15.79,20763.36,15.79
57229,Foulcrey,2,154.5,76.9,20912.63,12.700000000000001,20763.11935275081,14.30555266579974
64490,Saint-Martin-d'Arrossa,6,239.0,92.1,21345.47,15.781666666666666,20762.899330543933,19.11070575461455
46028,Bétaille,5,538.0,258.9,21547.515999999996,16.752,20762.807397769513,15.25815372730784
71014,Autun,29,11552.0,6040.599999999999,23132.32448275862,9.73551724137931,20762.797901662052,18.005011422706357
61491,Tourouvre au Perche,46,1824.5,892.6999999999999,21094.694130434782,14.07804347826087,20762.587314332697,16.880998095664836
23149,Parsac-Rimondeix,20,502.5,229.9,20601.6385,18.5015,20762.369064676615,17.44217920835146
48087,Prinsuéjols-Malbouzon,15,192.0,98.0,20589.298666666666,17.447333333333336,20761.59036458333,18.87598979591837
16211,Marthon,4,434.5,214.3,22208.5325,18.345,20761.556421173766,17.406201586560897
88184,Fremifontaine,1,61.5,23.5,20761.48,8.09,20761.48,8.09
64190,Claracq,3,104.0,37.4,19982.82,18.406666666666666,20761.234423076923,19.25181818181818
70423,Preigney,2,115.0,61.10000000000001,19322.175,21.47,20760.90347826087,20.134042553191488
57473,Moncourt,1,72.0,26.6,20760.54,12.41,20760.54,12.409999999999998
46262,Lendou-en-Quercy,16,312.0,147.3,21245.503125,22.719375,20760.539695512824,23.286693822131703
72223,Noyen-sur-Sarthe,22,2264.5,1036.6,22519.383181818182,10.677727272727273,20760.528695076173,12.067841983407295
52008,Andelot-Blancheville,5,655.5,339.6,22223.053999999996,17.928,20760.399855072465,17.783083038869258
54297,Laneuveville-aux-Bois,4,315.0,133.2,20014.755,7.1125,20760.19901587302,5.781554054054054
04090,Le Fugeret,5,172.0,88.00000000000001,21720.386000000002,20.998,20760.12244186046,20.677909090909093
70217,Esmoulières,6,26.0,16.3,20827.013333333332,17.21166666666667,20759.604615384615,18.406871165644173
40286,Samadet,8,844.5,361.40000000000003,21807.84375,14.41375,20759.49588513914,19.227927504150525
54205,Foug,5,1155.5,493.9,22531.096,8.044,20759.241579402857,13.768034014982788
76455,Morville-sur-Andelle,1,9.0,3.3,20758.32,9.09,20758.32,9.09
32227,Manciet,21,642.5,300.59999999999997,21601.51142857143,14.80142857142857,20758.235369649807,18.7592880904857
58085,Corvol-l'Orgueilleux,10,388.5,194.5,20899.173000000003,15.606,20758.18931788932,15.420791773778921
32344,Riscle,18,1438.0,739.7,22142.792222222222,12.262777777777778,20757.96966968011,15.493301338380425
23246,Saint-Sulpice-les-Champs,6,186.0,98.5,20518.758333333335,16.676666666666666,20757.904112903227,16.751705583756344
14127,Campagnolles,3,159.0,59.3,20987.913333333334,8.523333333333333,20757.865597484277,8.262866779089377
58002,Alligny-Cosne,16,775.5,355.4,21949.90375,11.805,20757.656615087042,11.788157006190207
33264,Maransin,15,697.5,271.8,20342.805333333334,21.988666666666667,20757.284293906814,17.180978660779992
81201,Pampelonne,13,542.0,258.8,20369.37,19.428461538461537,20756.7020202952,17.040784389489957
62506,Licques,6,795.0,326.40000000000003,21710.028333333332,13.811666666666667,20756.605849056603,18.69276654411765
66138,Peyrestortes,1,473.0,200.0,20756.48,15.5,20756.48,15.5
79007,Allonne,10,411.5,168.2,21702.313000000002,15.530000000000001,20756.286148238152,16.22785969084423
22145,Mégrit,11,324.5,149.4,20915.14363636364,19.423636363636362,20755.71881355932,18.874752342704156
11426,Villegly,4,1091.5,492.8,22529.9625,11.3225,20755.634993128722,16.6411525974026
14371,Livarot-Pays-d'Auge,132,5004.0,2250.6,22326.705454545456,14.305681818181817,20755.078925859318,16.129859148671464
70548,Vernois-sur-Mance,1,45.0,24.0,20755.0,16.25,20755.0,16.25
88088,La Chapelle-aux-Bois,14,171.0,74.7,20806.624285714286,17.357857142857142,20754.59134502924,14.859839357429719
17253,Muron,12,1026.5,413.1,20692.350833333334,13.138333333333334,20754.561587920118,12.465536189784554
62382,Gouy-Saint-André,4,581.0,228.0,21517.785,12.235,20754.37950086058,13.992232456140348
38379,Saint-Clair-sur-Galaure,5,151.0,67.5,21641.624,14.002,20754.370198675497,12.592696296296298
63312,Saint-Alyre-d'Arlanc,9,115.0,73.4,23213.067777777775,23.936666666666667,20754.273999999998,22.613010899182562
62254,Coyecques,4,557.5,230.4,21017.2625,14.9375,20754.137883408075,15.192430555555553
82051,Durfort-Lacapelette,19,526.0,220.2,20744.353157894737,21.437894736842104,20753.520703422055,19.618810172570395
22234,Plouvara,11,792.0,324.4,20694.674545454545,15.518181818181818,20753.47539141414,12.638862515413072
78335,Limay,4,11996.0,4315.9,20450.2725,17.5725,20753.148418222743,16.688686484858316
61137,Craménil,1,61.0,28.0,20753.04,13.93,20753.04,13.929999999999998
24154,Douchapt,1,26.0,12.0,20752.96,8.33,20752.96,8.33
50216,Graignes-Mesnil-Angot,6,557.5,227.4,20827.116666666665,16.793333333333333,20752.75393721973,15.306213720316622
01329,Rossillon,2,136.0,71.5,19577.595,14.915,20752.726323529412,13.006643356643357
53106,Gesvres,8,302.5,142.1,21450.02125,10.4875,20752.31120661157,13.932737508796624
82158,Saint-Cirice,2,44.0,17.6,20835.855,8.85,20751.984545454547,9.086363636363634
32126,Estampes,4,109.0,54.400000000000006,18923.8275,28.9025,20751.826605504582,19.115220588235296
61064,Brullemail,2,17.0,7.700000000000001,21226.95,25.0,20751.34117647059,23.37857142857143
57098,Bourgaltroff,2,222.5,92.0,20791.614999999998,7.345,20750.652651685392,12.933586956521738
23114,Lussat,25,330.5,158.20000000000002,20268.58,22.8948,20750.60273827534,18.331946902654867
76213,Daubeuf-Serville,1,217.0,79.0,20750.43,3.67,20750.430000000004,3.67
85210,Saint-Étienne-du-Bois,13,1320.0,532.5000000000001,21708.626923076925,9.250769230769231,20750.12650378788,10.876099530516429
89266,Montillot,2,152.5,76.60000000000001,20935.705,17.11,20749.97275409836,23.363577023498696
53115,Hercé,2,158.0,62.8,22690.985,6.025,20749.813101265823,11.301671974522293
11253,Montolieu,10,670.5,342.59999999999997,20228.97,28.351,20749.515331841914,25.074988324576772
33208,Jau-Dignac-et-Loirac,23,949.0,440.09999999999997,21254.69043478261,17.14695652173913,20749.082402528977,17.087891388320834
22075,Hémonstoir,6,553.0,248.90000000000003,22004.74,14.373333333333335,20747.599186256783,10.807231820008035
51229,Épense,1,87.0,37.1,20747.55,15.9,20747.55,15.899999999999999
34136,Lézignan-la-Cèbe,1,1272.0,543.1,20747.47,18.39,20747.47,18.39
12239,Saint-Martin-de-Lenne,1,14.5,6.5,20747.4,0.0,20747.4,0.0
47044,Cahuzac,3,196.5,97.8,20923.293333333335,18.333333333333332,20747.266234096693,20.344376278118613
02293,Étaves-et-Bocquiaux,4,502.5,201.7,21280.7275,13.157499999999999,20747.102736318408,11.847917699553792
09080,Carla-de-Roquefort,2,156.0,69.0,20650.65,28.015,20747.028846153848,26.378550724637684
58059,La Charité-sur-Loire,7,3566.0,1973.4,22092.92714285714,12.728571428571428,20745.994350813235,18.47981453329279
76054,Bailly-en-Rivière,7,379.5,152.4,21529.975714285716,12.032857142857143,20745.993978919632,11.549219160104984
82092,Lapenche,2,43.0,17.3,19984.07,22.200000000000003,20745.72558139535,24.27728323699422
22344,Trébrivan,14,499.5,241.9,21394.93,14.00642857142857,20745.51940940941,13.682782141380736
34336,Villeneuve-lès-Béziers,3,3341.5,1605.1999999999998,21161.33,23.25,20745.393655543918,19.51389359581361
58293,Toury-Lurcy,13,266.5,129.3,20674.85076923077,24.883076923076924,20745.193564727953,17.555119876256768
33467,Saint-Quentin-de-Caplong,2,25.0,10.4,21316.2,18.125,20744.987999999998,21.153846153846153
56253,Tréal,7,382.0,171.49999999999997,20781.42142857143,14.281428571428572,20744.671439790578,16.211201166180757
81249,Sainte-Gemme,7,343.5,153.1,21171.344285714287,14.882857142857144,20743.857350800583,17.373043762246898
23095,Le Grand-Bourg,37,852.0,426.7,20944.142972972975,16.192702702702704,20743.20807511737,18.397501757675183
14258,Falaise,3,4428.0,2329.8,20443.353333333333,18.95,20743.13122064137,17.87426860674736
51559,Suippes,7,2715.0,1099.1,21464.83714285714,9.425714285714287,20743.026828729282,11.816914748430532
79092,Clavé,10,159.0,64.5,20249.046,17.267000000000003,20742.779685534588,19.37989147286822
80671,Ribeaucourt,1,7.0,2.6,20742.43,19.23,20742.43,19.23
40253,Saint-Cricq-Chalosse,7,411.0,169.2,20755.977142857144,13.47,20742.06279805353,15.012990543735224
37213,Saint-Christophe-sur-le-Nais,7,853.5,373.8,21831.007142857143,15.421428571428573,20741.81915055653,16.024748528624933
21247,Époisses,3,224.0,100.9,20892.52,19.44,20741.750357142857,19.324836471754214
59502,Rieux-en-Cambrésis,2,1197.0,493.09999999999997,21213.06,14.52,20741.65254803676,15.20889474751572
32132,Fleurance,28,5758.0,2963.7,21830.089642857143,14.264285714285714,20741.216342480027,17.029934878698924
14614,Sainte-Marguerite-d'Elle,7,81.0,34.9,19855.565714285713,15.418571428571429,20740.884938271607,12.033008595988541
02676,Saint-Erme-Outre-et-Ramecourt,6,973.5,411.9,21721.965,13.58,20740.48281972265,16.215923767904826
52047,Beurville,5,62.0,32.6,21631.854,26.812,20740.45838709677,28.530490797546012
04133,Moriez,6,192.0,102.4,20726.850000000002,24.278333333333332,20740.28109375,22.94654296875
85260,Saint-Paul-Mont-Penit,7,658.5,262.2,20246.055714285718,12.441428571428572,20739.191366742594,12.891491228070176
2B023,Asco,3,82.0,47.3,20889.306666666667,31.959999999999997,20739.116341463414,29.80661733615222
59543,Saint-Remy-du-Nord,2,685.5,290.2,21087.625,13.575,20737.936484318016,14.471485182632668
58104,Dornes,24,1142.5,511.1,20897.47291666667,12.880416666666667,20737.93585557987,15.006554490315006
29286,Tréflévénez,2,117.5,45.6,20634.89,6.98,20737.686468085103,5.480789473684211
86152,Mauprévoir,23,505.0,265.1,21351.852173913045,22.92478260869565,20736.69872277228,23.87691437193512
61061,Bretoncelles,19,1009.5,471.8,22040.972631578945,14.558947368421054,20736.374982664685,16.00560830860534
58295,Tracy-sur-Loire,9,433.0,206.60000000000002,22091.314444444444,7.387777777777777,20735.848025404157,10.505803484995159
88118,Coussey,2,488.0,203.9,19788.379999999997,12.895,20735.681065573768,13.286900441392838
21164,Chazilly,2,79.0,33.0,22410.02,11.615,20735.55594936709,13.034242424242423
70406,Percey-le-Grand,1,87.0,48.6,20735.54,16.05,20735.54,16.05
22268,Ruca,4,202.0,89.0,20770.65,15.5425,20735.51351485149,16.29173033707865
24152,Domme,11,511.0,258.9,20534.225454545456,16.64,20735.423590998045,18.84884897643878
03242,Saint-Loup,4,372.5,167.0,20331.989999999998,11.075,20735.348053691276,8.743467065868264
23192,Fursac,28,1094.0,515.9,21090.542857142857,15.468214285714286,20735.34747714808,16.35986819150998
24085,La Cassagne,5,94.0,41.8,21287.378,16.69,20735.045531914893,18.420095693779906
21358,Lucenay-le-Duc,4,194.5,82.19999999999999,22091.5425,14.84,20735.02156812339,12.287591240875914
26108,Crest,11,6492.5,3286.6000000000004,23151.01636363636,12.081818181818182,20734.66811628802,18.816454694821395
71589,Vitry-sur-Loire,12,313.0,144.7,20381.281666666666,20.551666666666666,20734.65482428115,19.627546648237733
40260,Saint-Geours-d'Auribat,1,228.0,90.9,20734.51,14.3,20734.51,14.3
62084,Barly,1,2.0,0.8,20734.2,12.5,20734.2,12.5
65093,Bize,4,135.0,68.4,19347.985,24.55,20734.132777777777,22.515628654970758
07278,Saint-Michel-de-Chabrillanoux,2,34.0,15.0,20734.11,29.5,20734.11,29.996
53075,Cosmes,3,25.0,9.6,21110.83,10.833333333333334,20733.924,13.541666666666668
84148,Villes-sur-Auzon,7,1080.0,494.29999999999995,21540.795714285716,24.915714285714284,20733.857870370368,19.910619057252678
19122,Madranges,4,79.0,49.30000000000001,20666.65,17.8475,20733.66582278481,13.387038539553753
33512,Sigalens,4,171.0,67.69999999999999,18892.015,33.215,20733.582105263158,18.75803545051699
49017,Baracé,5,388.0,149.3,22108.586,8.05,20733.407951030928,7.43901540522438
18108,La Guerche-sur-l'Aubois,26,3012.0,1450.8,21326.336923076924,15.022307692307692,20732.67188911023,15.265224014336916
54211,Frémonville,2,195.5,87.59999999999998,19983.605000000003,14.175,20732.421969309464,11.644212328767123
19059,Concèze,3,130.5,59.0,21827.75,14.64,20732.42195402299,13.391118644067795
89165,Flacy,1,1.0,0.4,20732.2,25.0,20732.2,25.0
12054,La Capelle-Bleys,5,116.0,49.7,21221.23,16.878,20731.630086206897,15.09189134808853
2B277,Serra-di-Fiumorbo,10,267.0,132.2,20316.095,23.291999999999998,20730.876217228466,22.53963691376702
63132,Cunlhat,18,944.5,486.6,21696.16888888889,17.947777777777777,20730.18787188989,18.70301274147143
24405,Saint-Félix-de-Villadeix,8,212.5,99.7,20996.9425,20.84,20729.824376470588,18.454834503510536
12278,Tayrac,6,111.5,54.7,20377.908333333333,27.083333333333332,20729.50789237668,26.50819012797075
38398,Saint-Jean-d'Avelanne,1,182.0,64.8,20729.5,10.8,20729.5,10.8
32261,Monblanc,4,159.5,75.89999999999999,22687.34,23.64,20729.17871473354,27.14201581027668
55427,Revigny-sur-Ornain,10,2489.0,1202.5,21473.18,11.269,20728.880924065892,16.358037422037423
58177,Montigny-en-Morvan,7,164.0,87.5,20651.264285714286,13.561428571428573,20728.046219512195,13.60182857142857
31503,Saint-Martory,2,576.5,312.29999999999995,21433.075,19.01,20727.827215958372,22.35340377841819
58241,Saint-Germain-Chassenay,6,210.0,103.8,19847.49666666667,15.565,20727.635142857143,11.65819845857418
32293,Mouchès,1,48.0,22.199999999999996,20727.62,4.95,20727.62,4.95
46184,Marminiac,10,188.0,90.2,20581.214,22.182,20727.325212765958,20.399866962305985
47037,Bournel,5,105.0,49.0,20846.19,7.558,20726.732476190475,7.754897959183673
04220,Les Thuiles,5,375.5,170.29999999999998,20964.23,12.478,20726.368162450068,13.447334116265413
59623,Villers-Guislain,2,518.5,220.4,21580.15,16.53,20725.533230472516,15.559836660617059
70211,Écuelle,2,64.0,30.400000000000006,21272.845,13.43,20725.385312500002,19.739473684210523
86025,Béthines,17,285.5,142.20000000000002,20732.716470588235,23.47764705882353,20725.361821366023,22.150436005625878
26246,Ponet-et-Saint-Auban,3,75.0,37.1,21410.556666666667,20.783333333333335,20725.17426666667,22.907951482479785
44086,Lusanger,19,856.5,352.90000000000003,21568.26842105263,11.361052631578946,20724.86447752481,15.89823746103712
11328,Routier,4,184.5,91.2,22236.01,19.78,20724.858753387532,21.0488048245614
58267,Saint-Saulge,10,573.0,289.2,21322.591,14.9,20724.720907504365,18.6393326417704
86288,Vicq-sur-Gartempe,17,421.0,213.3,21476.142352941177,18.184117647058823,20724.56128266033,16.972240975152367
45245,Ouzouer-sur-Trézée,28,1074.5,509.8,22310.603214285715,14.348214285714286,20723.91777105631,15.711702628481762
22107,Bon Repos sur Blavet,28,829.5,406.90000000000003,20766.681071428575,18.544642857142858,20723.64596745027,17.720742197100027
58201,Oudan,3,80.5,42.3,20183.163333333334,11.626666666666665,20723.36757763975,8.743947990543735
35359,Visseiche,8,577.5,231.9,21396.2375,8.26625,20722.978285714285,12.202953859422164
65218,Hèches,5,494.5,252.00000000000006,21411.568,19.934,20722.094418604654,16.981138888888886
50336,Montaigu-les-Bois,2,80.0,41.00000000000001,20884.645,10.135,20721.6685,9.270975609756096
88033,Ban-de-Sapt,7,265.0,109.19999999999999,21282.98,16.518571428571427,20721.107018867922,18.405833333333334
47001,Agen,6,22279.5,12496.1,20680.536666666667,22.811666666666667,20720.94851253394,22.782890261761665
56071,Guéhenno,8,457.5,214.79999999999998,21401.3075,14.94125,20720.913989071036,15.17973463687151
02799,Vierzy,2,180.0,70.5,20054.510000000002,16.06,20720.568555555554,12.622978723404255
04188,Saint-Maime,1,158.5,67.2,20720.54,19.05,20720.54,19.05
16223,Montbron,21,1651.5,850.8,22245.54761904762,17.41142857142857,20720.38133212231,17.98322049835449
46255,Saint-Cirgues,14,221.0,109.4,20865.756428571425,22.142857142857142,20719.615475113125,22.029606946983538
72183,Marçon,16,753.5,343.3,21859.474375,13.738125,20719.3299270073,15.526507427905619
66069,Espira-de-l'Agly,10,1993.0,814.8000000000001,22623.419,18.618000000000002,20719.236803813343,19.224018163966615
36087,Ingrandes,3,176.0,89.79999999999998,22266.960000000003,10.24,20717.961363636365,14.809999999999999
15010,Arches,5,115.5,58.0,20922.368,21.384,20717.854155844154,21.722793103448275
26378,Volvent,1,16.0,10.3,20717.81,28.16,20717.81,28.159999999999997
